Account_ID,Account_Name,Region_Type,Region_Name,Service_Name,Service_Enabled,Resource_Count,Resource_Identifier_Type,Resource_Identifiers,Service_Scope
588989875114,primary,Regional,ap-southeast-1,dynamodb,True,1,TableName,test,regional
588989875114,primary,Regional,ap-southeast-1,ebs,True,0,VolumeId,,regional
588989875114,primary,Regional,ap-southeast-1,ec2,True,0,InstanceId,,regional
588989875114,primary,Regional,ap-southeast-1,ecr,True,0,repositoryName,,regional
588989875114,primary,Regional,ap-southeast-1,ecs,True,1,clusterArn,arn:aws:ecs:ap-southeast-1:588989875114:cluster/default,regional
588989875114,primary,Regional,ap-southeast-1,efs,True,0,FileSystemId,,regional
588989875114,primary,Regional,ap-southeast-1,eks,True,0,name,,regional
588989875114,primary,Regional,ap-southeast-1,elasticache,True,0,CacheClusterId,,regional
588989875114,primary,Regional,ap-southeast-1,elbv2,True,0,LoadBalancerArn,,regional
588989875114,primary,Regional,ap-southeast-1,emr,True,0,Id,,regional
588989875114,primary,Regional,ap-southeast-1,events,True,3,Name,codepipeline-14107938-testcodepipelinesbSampleWordpressyml-rule; codepipeline-41401007-testcodepipelinesbucketmfudvvht-rule; test_labda,regional
588989875114,primary,Regional,ap-southeast-1,firehose,True,0,DeliveryStreamName,,regional
588989875114,primary,Regional,ap-southeast-1,fsx,True,0,FileSystemId,,regional
588989875114,primary,Regional,ap-southeast-1,glacier,True,0,VaultName,,regional
588989875114,primary,Regional,ap-southeast-1,glue,True,0,Name,,regional
588989875114,primary,Regional,ap-southeast-1,guardduty,True,0,DetectorId,,regional
588989875114,primary,Regional,ap-southeast-1,inspector2,True,0,findingArn,,regional
588989875114,primary,Regional,ap-southeast-1,kinesis,True,0,StreamName,,regional
588989875114,primary,Regional,ap-southeast-1,kms,True,7,KeyId,32b62e6c-4a0e-4cf1-94fa-f1ab73c982ec; 57806a5a-f8f1-424e-8c8c-75f1b9c6d2e5; 838d039f-600a-4f71-b5ac-58217e092d8b; a86d94ab-7d37-4979-8048-82a5bc7c70c5; a8e68cbc-a2a3-4d54-8080-6e70d0da1181; bee09894-c7a6-4772-afe9-b9ec42ea16ff; e682ddb6-9e38-40f4-8b9e-ea6eb5f3a459,regional
588989875114,primary,Regional,ap-southeast-1,lambda,True,1,FunctionName,test,regional
588989875114,primary,Regional,ap-southeast-1,logs,True,4,logGroupName,/aws/lambda/lambda_ec2_s2; /aws/lambda/new_lambda_1; /aws/lambda/test; /ecs/first-run-task-definition,regional
588989875114,primary,Regional,ap-southeast-1,networkfirewall,True,0,FirewallArn,,regional
588989875114,primary,Regional,ap-southeast-1,polly,True,100,Id,Isabelle; Danielle; Gregory; Burcu; Jitka; Sabrina; Joanna; Ruth; Lupe; Jasmine; Jihye; Kevin; Filiz; Elin; Astrid; Tatyana; Maxim; Carmen; Ines; Cristiano; Vitoria; Ricardo; Camila; Maja; Jan; Jacek; Ewa; Ola; Lisa; Ruben; Lotte; Laura; Ida; Liv; Seoyeon; Kazuha; Tomoko; Takumi; Mizuki; Bianca; Giorgio; Carla; Karl; Dora; Mathieu; Lea; Celine; Chantal; Gabrielle; Penelope; Miguel; Mia; Lucia; Enrique; Conchita; Geraint; Salli; Matthew; Kimberly; Kendra; Justin; Joey; Ivy; Aria; Ayanda; Raveena; Aditi; Emma; Brian; Amy; Russell; Nicole; Olivia; Vicki; Marlene; Hans; Naja; Mads; Sofie; Gwyneth; Zhiyu; Zeina; Hala; Arlet; Hannah; Stephen; Kajal; Hiujin; Suvi; Niamh; Arthur; Daniel; Liam; Pedro; Sergio; Andres; Remi; Adriano; Thiago; Zayd,regional
588989875114,primary,Regional,ap-southeast-1,rds,True,0,DBInstanceIdentifier,,regional
588989875114,primary,Regional,ap-southeast-1,redshift,True,0,ClusterIdentifier,,regional
588989875114,primary,Regional,ap-southeast-1,rekognition,True,0,CollectionId,,regional
588989875114,primary,Regional,ap-southeast-1,sagemaker,True,0,NotebookInstanceName,,regional
588989875114,primary,Regional,ap-southeast-1,secretsmanager,True,0,ARN,,regional
588989875114,primary,Regional,ap-southeast-1,securityhub,True,2,StandardsSubscriptionArn,arn:aws:securityhub:ap-southeast-1:588989875114:subscription/cis-aws-foundations-benchmark/v/1.2.0; arn:aws:securityhub:ap-southeast-1:588989875114:subscription/aws-foundational-security-best-practices/v/1.0.0,regional
588989875114,primary,Regional,ap-southeast-1,sns,True,2,TopicArn,arn:aws:sns:ap-southeast-1:588989875114:dynamodb; arn:aws:sns:ap-southeast-1:588989875114:hello_serverless,regional
588989875114,primary,Regional,ap-southeast-1,sqs,True,0,QueueUrl,,regional
588989875114,primary,Regional,ap-southeast-1,ssm,True,0,Name,,regional
588989875114,primary,Regional,ap-southeast-1,stepfunctions,True,0,stateMachineArn,,regional
588989875114,primary,Regional,ap-southeast-1,storagegateway,True,0,GatewayARN,,regional
588989875114,primary,Regional,ap-southeast-1,textract,True,0,AdapterId,,regional
588989875114,primary,Regional,ap-southeast-1,transcribe,True,0,TranscriptionJobName,,regional
588989875114,primary,Regional,ap-southeast-1,transfer,True,0,ServerId,,regional
588989875114,primary,Regional,ap-southeast-1,translate,True,0,JobId,,regional
588989875114,primary,Regional,ap-southeast-1,vpc-lattice,True,0,id,,regional
588989875114,primary,Regional,ap-southeast-1,wafv2,True,0,Id,,regional
588989875114,primary,Regional,ap-southeast-1,workspaces,True,0,WorkspaceId,,regional
588989875114,primary,Regional,ap-northeast-2,acm,True,0,CertificateArn,,regional
588989875114,primary,Regional,ap-northeast-2,apigateway,True,0,id,,regional
588989875114,primary,Regional,ap-northeast-2,apigatewayv2,True,0,ApiId,,regional
588989875114,primary,Regional,ap-northeast-2,athena,True,1,Name,primary,regional
588989875114,primary,Regional,ap-northeast-2,autoscaling,True,0,AutoScalingGroupName,,regional
588989875114,primary,Regional,ap-northeast-2,backup,True,0,BackupVaultName,,regional
588989875114,primary,Regional,ap-northeast-2,cloudformation,True,0,StackName,,regional
588989875114,primary,Regional,ap-northeast-2,cloudtrail,True,0,TrailARN,,regional
588989875114,primary,Regional,ap-northeast-2,cloudwatch,False,0,MetricName,,regional
588989875114,primary,Regional,ap-northeast-2,comprehend,True,0,DocumentClassifierArn,,regional
588989875114,primary,Regional,ap-northeast-2,config,True,0,ConfigurationRecorderName,,regional
588989875114,primary,Regional,ap-northeast-2,connect,True,0,Id,,regional
588989875114,primary,Regional,ap-northeast-2,datasync,True,0,TaskArn,,regional
588989875114,primary,Regional,ap-northeast-2,directconnect,True,0,connectionId,,regional
588989875114,primary,Regional,ap-northeast-2,dynamodb,True,0,TableName,,regional
588989875114,primary,Regional,ap-northeast-2,ebs,True,0,VolumeId,,regional
588989875114,primary,Regional,ap-northeast-2,ec2,True,0,InstanceId,,regional
588989875114,primary,Regional,ap-northeast-2,ecr,True,0,repositoryName,,regional
588989875114,primary,Regional,ap-northeast-2,ecs,True,0,clusterArn,,regional
588989875114,primary,Regional,ap-northeast-2,efs,True,0,FileSystemId,,regional
588989875114,primary,Regional,ap-northeast-2,eks,True,0,name,,regional
588989875114,primary,Regional,ap-northeast-2,elasticache,True,0,CacheClusterId,,regional
588989875114,primary,Regional,ap-northeast-2,elbv2,True,0,LoadBalancerArn,,regional
588989875114,primary,Regional,ap-northeast-2,emr,True,0,Id,,regional
588989875114,primary,Regional,ap-northeast-2,events,True,0,Name,,regional
588989875114,primary,Regional,ap-northeast-2,firehose,True,0,DeliveryStreamName,,regional
588989875114,primary,Regional,ap-northeast-2,fsx,True,0,FileSystemId,,regional
588989875114,primary,Regional,ap-northeast-2,glacier,True,0,VaultName,,regional
588989875114,primary,Regional,ap-northeast-2,glue,True,0,Name,,regional
588989875114,primary,Regional,ap-northeast-2,guardduty,True,0,DetectorId,,regional
588989875114,primary,Regional,ap-northeast-2,inspector2,True,0,findingArn,,regional
588989875114,primary,Regional,ap-northeast-2,kinesis,True,0,StreamName,,regional
588989875114,primary,Regional,ap-northeast-2,kms,True,0,KeyId,,regional
588989875114,primary,Regional,ap-northeast-2,lambda,True,0,FunctionName,,regional
588989875114,primary,Regional,ap-northeast-2,logs,True,0,logGroupName,,regional
588989875114,primary,Regional,ap-northeast-2,networkfirewall,True,0,FirewallArn,,regional
588989875114,primary,Regional,ap-northeast-2,polly,True,100,Id,Isabelle; Danielle; Gregory; Burcu; Jitka; Sabrina; Joanna; Ruth; Lupe; Jasmine; Jihye; Kevin; Filiz; Elin; Astrid; Tatyana; Maxim; Carmen; Ines; Cristiano; Vitoria; Ricardo; Camila; Maja; Jan; Jacek; Ewa; Ola; Lisa; Ruben; Lotte; Laura; Ida; Liv; Seoyeon; Kazuha; Tomoko; Takumi; Mizuki; Bianca; Giorgio; Carla; Karl; Dora; Mathieu; Lea; Celine; Chantal; Gabrielle; Penelope; Miguel; Mia; Lucia; Enrique; Conchita; Geraint; Salli; Matthew; Kimberly; Kendra; Justin; Joey; Ivy; Aria; Ayanda; Raveena; Aditi; Emma; Brian; Amy; Russell; Nicole; Olivia; Vicki; Marlene; Hans; Naja; Mads; Sofie; Gwyneth; Zhiyu; Zeina; Hala; Arlet; Hannah; Stephen; Kajal; Hiujin; Suvi; Niamh; Arthur; Daniel; Liam; Pedro; Sergio; Andres; Remi; Adriano; Thiago; Zayd,regional
588989875114,primary,Regional,ap-northeast-2,rds,True,0,DBInstanceIdentifier,,regional
588989875114,primary,Regional,ap-northeast-2,redshift,True,0,ClusterIdentifier,,regional
588989875114,primary,Regional,ap-northeast-2,rekognition,True,0,CollectionId,,regional
588989875114,primary,Regional,ap-northeast-2,sagemaker,True,0,NotebookInstanceName,,regional
588989875114,primary,Regional,ap-northeast-2,secretsmanager,True,0,ARN,,regional
588989875114,primary,Regional,ap-northeast-2,securityhub,False,0,StandardsSubscriptionArn,,regional
588989875114,primary,Regional,ap-northeast-2,sns,True,0,TopicArn,,regional
588989875114,primary,Regional,ap-northeast-2,sqs,True,0,QueueUrl,,regional
588989875114,primary,Regional,ap-northeast-2,ssm,True,0,Name,,regional
588989875114,primary,Regional,ap-northeast-2,stepfunctions,True,0,stateMachineArn,,regional
588989875114,primary,Regional,ap-northeast-2,storagegateway,True,0,GatewayARN,,regional
588989875114,primary,Regional,ap-northeast-2,textract,True,0,AdapterId,,regional
588989875114,primary,Regional,ap-northeast-2,transcribe,True,0,TranscriptionJobName,,regional
588989875114,primary,Regional,ap-northeast-2,transfer,True,0,ServerId,,regional
588989875114,primary,Regional,ap-northeast-2,translate,True,0,JobId,,regional
588989875114,primary,Regional,ap-northeast-2,vpc-lattice,True,0,id,,regional
588989875114,primary,Regional,ap-northeast-2,wafv2,True,0,Id,,regional
588989875114,primary,Regional,ap-northeast-2,workspaces,True,0,WorkspaceId,,regional
588989875114,primary,Regional,ap-northeast-3,acm,True,0,CertificateArn,,regional
588989875114,primary,Regional,ap-northeast-3,apigateway,True,0,id,,regional
588989875114,primary,Regional,ap-northeast-3,apigatewayv2,True,0,ApiId,,regional
588989875114,primary,Regional,ap-northeast-3,athena,True,1,Name,primary,regional
588989875114,primary,Regional,ap-northeast-3,autoscaling,True,0,AutoScalingGroupName,,regional
588989875114,primary,Regional,ap-northeast-3,backup,True,0,BackupVaultName,,regional
588989875114,primary,Regional,ap-northeast-3,cloudformation,True,0,StackName,,regional
588989875114,primary,Regional,ap-northeast-3,cloudtrail,True,0,TrailARN,,regional
588989875114,primary,Regional,ap-northeast-3,cloudwatch,False,0,MetricName,,regional
588989875114,primary,Regional,ap-northeast-3,config,True,0,ConfigurationRecorderName,,regional
588989875114,primary,Regional,ap-northeast-3,comprehend,False,0,DocumentClassifierArn,,regional
588989875114,primary,Regional,ap-northeast-3,connect,True,0,Id,,regional
588989875114,primary,Regional,ap-northeast-3,datasync,True,0,TaskArn,,regional
588989875114,primary,Regional,ap-northeast-3,directconnect,True,0,connectionId,,regional
588989875114,primary,Regional,ap-northeast-3,dynamodb,True,0,TableName,,regional
588989875114,primary,Regional,ap-northeast-3,ebs,True,0,VolumeId,,regional
588989875114,primary,Regional,ap-northeast-3,ec2,True,0,InstanceId,,regional
588989875114,primary,Regional,ap-northeast-3,ecr,True,0,repositoryName,,regional
588989875114,primary,Regional,ap-northeast-3,ecs,True,0,clusterArn,,regional
588989875114,primary,Regional,ap-northeast-3,efs,True,0,FileSystemId,,regional
588989875114,primary,Regional,ap-northeast-3,eks,True,0,name,,regional
588989875114,primary,Regional,ap-northeast-3,elasticache,True,0,CacheClusterId,,regional
588989875114,primary,Regional,ap-northeast-3,elbv2,True,0,LoadBalancerArn,,regional
588989875114,primary,Regional,ap-northeast-3,emr,True,0,Id,,regional
588989875114,primary,Regional,ap-northeast-3,events,True,0,Name,,regional
588989875114,primary,Regional,ap-northeast-3,firehose,True,0,DeliveryStreamName,,regional
588989875114,primary,Regional,ap-northeast-3,fsx,True,0,FileSystemId,,regional
588989875114,primary,Regional,ap-northeast-3,glacier,True,0,VaultName,,regional
588989875114,primary,Regional,ap-northeast-3,glue,True,0,Name,,regional
588989875114,primary,Regional,ap-northeast-3,guardduty,True,0,DetectorId,,regional
588989875114,primary,Regional,ap-northeast-3,inspector2,True,0,findingArn,,regional
588989875114,primary,Regional,ap-northeast-3,kinesis,True,0,StreamName,,regional
588989875114,primary,Regional,ap-northeast-3,kms,True,0,KeyId,,regional
588989875114,primary,Regional,ap-northeast-3,lambda,True,0,FunctionName,,regional
588989875114,primary,Regional,ap-northeast-3,logs,True,0,logGroupName,,regional
588989875114,primary,Regional,ap-northeast-3,networkfirewall,True,0,FirewallArn,,regional
588989875114,primary,Regional,ap-northeast-3,polly,True,100,Id,Isabelle; Danielle; Gregory; Burcu; Jitka; Sabrina; Joanna; Ruth; Lupe; Jasmine; Jihye; Kevin; Filiz; Elin; Astrid; Tatyana; Maxim; Carmen; Ines; Cristiano; Vitoria; Ricardo; Camila; Maja; Jan; Jacek; Ewa; Ola; Lisa; Ruben; Lotte; Laura; Ida; Liv; Seoyeon; Kazuha; Tomoko; Takumi; Mizuki; Bianca; Giorgio; Carla; Karl; Dora; Mathieu; Lea; Celine; Chantal; Gabrielle; Penelope; Miguel; Mia; Lucia; Enrique; Conchita; Geraint; Salli; Matthew; Kimberly; Kendra; Justin; Joey; Ivy; Aria; Ayanda; Raveena; Aditi; Emma; Brian; Amy; Russell; Nicole; Olivia; Vicki; Marlene; Hans; Naja; Mads; Sofie; Gwyneth; Zhiyu; Zeina; Hala; Arlet; Hannah; Stephen; Kajal; Hiujin; Suvi; Niamh; Arthur; Daniel; Liam; Pedro; Sergio; Andres; Remi; Adriano; Thiago; Zayd,regional
588989875114,primary,Regional,ap-northeast-3,rds,True,0,DBInstanceIdentifier,,regional
588989875114,primary,Regional,ap-northeast-3,redshift,True,0,ClusterIdentifier,,regional
588989875114,primary,Regional,ap-northeast-3,sagemaker,True,0,NotebookInstanceName,,regional
588989875114,primary,Regional,ap-northeast-3,rekognition,False,0,CollectionId,,regional
588989875114,primary,Regional,ap-northeast-3,secretsmanager,True,0,ARN,,regional
588989875114,primary,Regional,ap-northeast-3,securityhub,False,0,StandardsSubscriptionArn,,regional
588989875114,primary,Regional,ap-northeast-3,sns,True,0,TopicArn,,regional
588989875114,primary,Regional,ap-northeast-3,sqs,True,0,QueueUrl,,regional
588989875114,primary,Regional,ap-northeast-3,ssm,True,0,Name,,regional
588989875114,primary,Regional,ap-northeast-3,stepfunctions,True,0,stateMachineArn,,regional
588989875114,primary,Regional,ap-northeast-3,storagegateway,True,0,GatewayARN,,regional
588989875114,primary,Regional,ap-northeast-3,transfer,True,0,ServerId,,regional
588989875114,primary,Regional,ap-northeast-3,transcribe,False,0,TranscriptionJobName,,regional
588989875114,primary,Regional,ap-northeast-3,vpc-lattice,True,0,id,,regional
588989875114,primary,Regional,ap-northeast-3,translate,False,0,JobId,,regional
588989875114,primary,Regional,ap-northeast-3,textract,False,0,AdapterId,,regional
588989875114,primary,Regional,ap-northeast-3,wafv2,True,0,Id,,regional
588989875114,primary,Regional,ap-northeast-3,workspaces,False,0,WorkspaceId,,regional
588989875114,primary,Regional,eu-west-1,acm,True,0,CertificateArn,,regional
588989875114,primary,Regional,eu-west-1,apigateway,True,1,id,tnphw0dbyc,regional
588989875114,primary,Regional,eu-west-1,apigatewayv2,True,0,ApiId,,regional
588989875114,primary,Regional,eu-west-1,athena,True,1,Name,primary,regional
588989875114,primary,Regional,eu-west-1,autoscaling,True,0,AutoScalingGroupName,,regional
588989875114,primary,Regional,eu-west-1,backup,True,0,BackupVaultName,,regional
588989875114,primary,Regional,eu-west-1,cloudformation,True,2,StackName,awscodestar-test-lambda; awscodestar-test,regional
588989875114,primary,Regional,eu-west-1,cloudwatch,False,0,MetricName,,regional
588989875114,primary,Regional,eu-west-1,cloudtrail,True,0,TrailARN,,regional
588989875114,primary,Regional,eu-west-1,comprehend,True,0,DocumentClassifierArn,,regional
588989875114,primary,Regional,eu-west-1,config,True,0,ConfigurationRecorderName,,regional
588989875114,primary,Regional,eu-west-1,datasync,True,0,TaskArn,,regional
588989875114,primary,Regional,eu-west-1,connect,False,0,Id,,regional
588989875114,primary,Regional,eu-west-1,directconnect,True,0,connectionId,,regional
588989875114,primary,Regional,eu-west-1,dynamodb,True,0,TableName,,regional
588989875114,primary,Regional,eu-west-1,ebs,True,0,VolumeId,,regional
588989875114,primary,Regional,eu-west-1,ec2,True,0,InstanceId,,regional
588989875114,primary,Regional,eu-west-1,ecr,True,0,repositoryName,,regional
588989875114,primary,Regional,eu-west-1,ecs,True,0,clusterArn,,regional
588989875114,primary,Regional,eu-west-1,efs,True,0,FileSystemId,,regional
588989875114,primary,Regional,eu-west-1,eks,True,0,name,,regional
588989875114,primary,Regional,eu-west-1,elasticache,True,0,CacheClusterId,,regional
588989875114,primary,Regional,eu-west-1,elbv2,True,0,LoadBalancerArn,,regional
588989875114,primary,Regional,eu-west-1,emr,True,0,Id,,regional
588989875114,primary,Regional,eu-west-1,events,True,0,Name,,regional
588989875114,primary,Regional,eu-west-1,firehose,True,0,DeliveryStreamName,,regional
588989875114,primary,Regional,eu-west-1,fsx,True,0,FileSystemId,,regional
588989875114,primary,Regional,eu-west-1,glacier,True,0,VaultName,,regional
588989875114,primary,Regional,eu-west-1,glue,True,0,Name,,regional
588989875114,primary,Regional,eu-west-1,guardduty,True,0,DetectorId,,regional
588989875114,primary,Regional,eu-west-1,inspector2,True,0,findingArn,,regional
588989875114,primary,Regional,eu-west-1,kinesis,True,0,StreamName,,regional
588989875114,primary,Regional,eu-west-1,kms,True,2,KeyId,e1849696-25fd-480d-86b9-83ae5384fd8b; fe6337e4-f376-41d7-8476-d604f2a1b9ea,regional
588989875114,primary,Regional,eu-west-1,lambda,True,1,FunctionName,awscodestar-test-lambda-HelloWorld-IMTSW12W9U2J,regional
588989875114,primary,Regional,eu-west-1,logs,True,1,logGroupName,/aws/codebuild/test,regional
588989875114,primary,Regional,eu-west-1,networkfirewall,True,0,FirewallArn,,regional
